task,fleet_size,locations,infrastructure,policy,order,seed,policy_seed,day,started_utc,process_seconds,requests,steps,reset_seconds,wall_seconds,agent_seconds,environment_seconds,overhead_seconds,ms_per_decision_epoch,agent_ms_per_epoch,environment_ms_per_epoch,reward
1,100,5,S05_1_20,ppo_sampled,1,100003,200003,30,2026-09-09T15:15:35.585965+00:00,1.9531679900000007,2000,3564,0.014484461979009211,1.9661623870488256,0.6685214159078896,1.2948466556845233,0.0027943154564127326,0.5516729481057311,0.1875761548563102,0.3633127541202366,27202.437581827937
1,100,5,S05_1_20,nearest,2,100003,200003,30,2026-09-09T15:15:37.566878+00:00,1.1146046790000028,2000,2096,0.014259740943089128,1.122133461991325,0.40272132377140224,0.717872656416148,0.0015394818037748337,0.5353690181256322,0.19213803615047817,0.34249649638174995,20086.382032487672
1,100,5,S05_1_20,ppo_sampled,0,100004,200004,18,2026-09-09T15:15:38.805193+00:00,1.932527737000001,2000,3513,0.11569812195375562,1.9457944380119443,0.6617740597575903,1.2813606841955334,0.0026596940588206053,0.5538839846319227,0.18837861080489335,0.3647482733263687,26086.548193728086
1,100,5,S05_1_20,nearest,1,100004,200004,18,2026-09-09T15:15:40.766282+00:00,1.1324385550000002,2000,2096,0.014735223026946187,1.1390693220309913,0.4106131821172312,0.7268662470160052,0.0015898928977549076,0.5434491040224195,0.19590323574295382,0.3467873315916055,20713.754601097906
1,100,5,S05_1_20,random,2,100004,200004,18,2026-09-09T15:15:41.920308+00:00,1.801231197,2000,3489,0.014403420034796,1.811962126987055,0.5118238795548677,1.2973833365831524,0.0027549108490347862,0.5193356626503454,0.14669644011317504,0.37184962355493045,23620.15517156429
2,100,10,S10_2_10,ppo_sampled,0,100000,200000,5,2026-09-09T15:15:50.063524+00:00,2.2501996350000013,2000,3585,0.014461247948929667,2.263670644024387,0.7335824181791395,1.52730375144165,0.0027844744035974145,0.6314283525869978,0.2046255001894392,0.426026151029749,26649.608921248095
2,100,10,S10_2_10,nearest,1,100000,200000,5,2026-09-09T15:15:52.341872+00:00,1.1985360549999982,2000,2096,0.014117734041064978,1.206367208971642,0.4239930413896218,0.7808139190310612,0.0015602485509589314,0.5755568745093712,0.20228675638817833,0.37252572472855977,26792.692239723576
2,100,10,S10_2_10,random,2,100000,200000,5,2026-09-09T15:15:53.563612+00:00,2.0552983010000005,2000,3563,0.014853404019959271,2.070684493985027,0.5450488144997507,1.5227914449060336,0.002844234579242766,0.5811632034760109,0.15297468832437572,0.42739024555319494,24850.664290994708
2,100,10,S10_2_10,nearest,0,100001,200001,17,2026-09-09T15:15:55.675118+00:00,1.2106858309999993,2000,2096,0.04033753101248294,1.2191101340577006,0.42283428937662393,0.7947557719890028,0.0015200726920738816,0.581636514340506,0.20173391668732057,0.37917737213215785,26484.978394270598
2,100,10,S10_2_10,random,1,100001,200001,17,2026-09-09T15:15:56.909286+00:00,2.053705627999996,2000,3549,0.014571925974451005,2.0663983339909464,0.540445321588777,1.5232376388739794,0.002715373528189957,0.5822480512795003,0.15228101481791406,0.4292019269861875,24008.233878259627
2,100,10,S10_2_10,ppo_sampled,2,100001,200001,17,2026-09-09T15:15:58.990409+00:00,2.267083891999995,2000,3567,0.014193256036378443,2.2807480500778183,0.7351847649551928,1.5428522016154602,0.0027110835071653128,0.6394023128897725,0.20610730724844206,0.43253495980248396,25253.811462816568
2,100,10,S10_2_10,random,0,100002,200002,31,2026-09-09T15:16:01.311101+00:00,2.0388909539999958,2000,3532,0.03947229799814522,2.053800550987944,0.539650866878219,1.5113798738457263,0.0027698102639988065,0.5814837347077985,0.1527890336574799,0.42791049655881264,23981.861446552743
2,100,10,S10_2_10,ppo_sampled,1,100002,200002,31,2026-09-09T15:16:03.379926+00:00,2.2589564640000006,2000,3568,0.01453382393810898,2.275050822063349,0.7356466740602627,1.536670465953648,0.0027336820494383574,0.6376263514751539,0.20617900057742788,0.43068118440404934,26046.365459380264
2,100,10,S10_2_10,nearest,2,100002,200002,31,2026-09-09T15:16:05.669729+00:00,1.2021702340000004,2000,2096,0.014162266976200044,1.2093044290086254,0.42637531261425465,0.7814102526754141,0.001518863718956709,0.5769582199468632,0.203423336170923,0.372810235055064,26487.861872921865
2,100,10,S10_2_10,ppo_sampled,0,100003,200003,30,2026-09-09T15:16:06.918134+00:00,2.245324107000002,2000,3584,0.038631991017609835,2.2588662629714236,0.7322465080069378,1.5239038142608479,0.002715940703637898,0.6302640242665802,0.20430985156443576,0.42519637674688837,26770.539977248394
2,100,10,S10_2_10,nearest,1,100003,200003,30,2026-09-09T15:16:09.192004+00:00,1.2064624599999973,2000,2096,0.014520649099722505,1.2150866930605844,0.42466813686769456,0.7888916837982833,0.001526872394606471,0.5797169337121109,0.2026088439254268,0.37637962013276877,27518.626802891686
2,100,10,S10_2_10,random,2,100003,200003,30,2026-09-09T15:16:10.421845+00:00,2.0386290759999994,2000,3547,0.014222298981621861,2.0524405589094386,0.5371310942573473,1.5126804769970477,0.002628987655043602,0.5786412627317278,0.15143250472437195,0.42646757174994293,24333.745338868088
2,100,10,S10_2_10,nearest,0,100004,200004,18,2026-09-09T15:16:12.513966+00:00,1.2002276939999987,2000,2096,0.039137807907536626,1.2084168510045856,0.42476392863318324,0.7821211363188922,0.0015317860525101423,0.5765347571586763,0.20265454610361797,0.37314939709870815,26457.147185914582
2,100,10,S10_2_10,random,1,100004,200004,18,2026-09-09T15:16:13.737334+00:00,2.035332608999994,2000,3506,0.014417666010558605,2.0481432480737567,0.5368201175006106,1.508610712713562,0.002712417859584093,0.5841823297415164,0.1531146940960099,0.4302939853718089,23363.902910652356
2,100,10,S10_2_10,ppo_sampled,2,100004,200004,18,2026-09-09T15:16:15.800061+00:00,2.2298109559999943,2000,3524,0.01409223594237119,2.245321512920782,0.7258691568858922,1.516773397102952,0.0026789589319378138,0.6371513941318905,0.20597876188589448,0.43041242823579795,25276.047676231774
3,100,20,S20_5_4,nearest,0,100000,200000,5,2026-09-09T15:16:24.863152+00:00,1.2520936829999982,2000,2096,0.014351260964758694,1.2594196569407359,0.4251599992858246,0.8326666643843055,0.0015929932706058025,0.6008681569373739,0.20284351110964913,0.3972646299543442,29365.16437805208
3,100,20,S20_5_4,random,1,100000,200000,5,2026-09-09T15:16:26.137758+00:00,2.2408195390000003,2000,3661,0.014614484971389174,2.2549825160531327,0.5678905635140836,1.6841966663487256,0.0028952861903235316,0.6159471499735407,0.15511897391807802,0.4600373303328942,25852.05828662922
3,100,20,S20_5_4,ppo_sampled,2,100000,200000,5,2026-09-09T15:16:28.407500+00:00,2.5380473989999928,2000,3739,0.014277693000622094,2.5553750310791656,0.832656193873845,1.7198391656856984,0.0028796715196222067,0.6834380933616383,0.22269489004382056,0.45997303174263127,27363.89631887498
3,100,20,S20_5_4,random,0,100001,200001,17,2026-09-09T15:16:31.001914+00:00,2.260709472000002,2000,3659,0.03849131497554481,2.2764970149146393,0.5698575708083808,1.7038458089809865,0.002793635125271976,0.6221637100067339,0.15574134211762253,0.4656588709978099,25801.488527363937
3,100,20,S20_5_4,ppo_sampled,1,100001,200001,17,2026-09-09T15:16:33.293240+00:00,2.591473672999996,2000,3785,0.014344348921440542,2.60694799607154,0.836847220081836,1.7671617715386674,0.0029390044510364532,0.6887577268352814,0.22109569883271757,0.466885540697138,26843.17047271938
3,100,20,S20_5_4,nearest,2,100001,200001,17,2026-09-09T15:16:35.914980+00:00,1.2589928710000038,2000,2096,0.014273224980570376,1.2666344899917021,0.4273788381833583,0.8377174306660891,0.0015382211422547698,0.6043103482784838,0.20390211745389233,0.3996743466918364,30012.057324532725
3,100,20,S20_5_4,ppo_sampled,0,100002,200002,31,2026-09-09T15:16:37.221295+00:00,2.590296139000003,2000,3805,0.03916636202484369,2.6088961699279025,0.8394580107415095,1.7665066824993119,0.002931476687081158,0.6856494533319061,0.22061971372970027,0.46425931208917526,28065.538570457
3,100,20,S20_5_4,nearest,1,100002,200002,31,2026-09-09T15:16:39.845304+00:00,1.2897184029999949,2000,2096,0.01463749899994582,1.2977296620374545,0.4322282855864614,0.8639170376118273,0.0015843388391658664,0.6191458311247398,0.20621578510804459,0.41217415916594813,30096.08128152256
3,100,20,S20_5_4,random,2,100002,200002,31,2026-09-09T15:16:41.157891+00:00,2.2611801129999947,2000,3638,0.014375786995515227,2.274883197969757,0.5693406908540055,1.7027597236447036,0.0027827834710478783,0.625311489271511,0.15649826576525716,0.4680483022662737,25433.037821327925
3,100,20,S20_5_4,nearest,0,100003,200003,30,2026-09-09T15:16:43.472189+00:00,1.2608332690000026,2000,2096,0.038833888014778495,1.268597052898258,0.4255691636353731,0.8414839691249654,0.0015439201379194856,0.605246685543062,0.20303872310847954,0.40147135931534605,29973.3939392873
3,100,20,S20_5_4,random,1,100003,200003,30,2026-09-09T15:16:44.755791+00:00,2.2676287820000027,2000,3652,0.014495801995508373,2.2844430609839037,0.5750866329763085,1.706588008441031,0.002768419566564262,0.6255320539386374,0.15747169577664524,0.4673023024208738,25897.146660398645
3,100,20,S20_5_4,ppo_sampled,2,100003,200003,30,2026-09-09T15:16:47.055296+00:00,2.5151768350000054,2000,3761,0.014582615927793086,2.533064068062231,0.8179448012961075,1.712227632640861,0.002891634125262499,0.6735081276421778,0.21748067037918306,0.4552586101145602,28301.464130145072
3,100,20,S20_5_4,random,0,100004,200004,18,2026-09-09T15:16:49.628803+00:00,2.2536012089999957,2000,3627,0.03989937691949308,2.268112596939318,0.5681373280240223,1.6971315126866102,0.002843756228685379,0.6253412177941323,0.15664111608051345,0.46791604981709684,25285.20085715699
3,100,20,S20_5_4,ppo_sampled,1,100004,200004,18,2026-09-09T15:16:51.911904+00:00,2.5454241129999957,2000,3729,0.01442624197807163,2.562506488058716,0.829236562596634,1.7304353077197447,0.0028346177423372865,0.6871832899057967,0.22237505030749102,0.4640480846660619,27156.50198856266
3,100,20,S20_5_4,nearest,2,100004,200004,18,2026-09-09T15:16:54.489449+00:00,1.288476528000004,2000,2096,0.014459724072366953,1.299145848955959,0.43352260591927916,0.8640624845866114,0.0015607584500685334,0.6198214928224995,0.20683330435080113,0.4122435518065894,29294.334173574563
4,100,40,S40_10_2,random,0,100000,200000,5,2026-09-09T15:17:03.138326+00:00,2.3837668390000033,2000,3682,0.0149933360517025,2.4012344588991255,0.6067724407184869,1.7914708690950647,0.002991149085573852,0.6521549318031302,0.1647942533184375,0.48654830773901814,26364.484081558487
4,100,40,S40_10_2,ppo_sampled,1,100000,200000,5,2026-09-09T15:17:05.554892+00:00,2.81048885700001,2000,3736,0.01476669090334326,2.830151863046922,1.0046450211666524,1.8225925553124398,0.0029142865678295493,0.7575352952481054,0.2689092669075622,0.4878459730493683,27656.297343402945
4,100,40,S40_10_2,nearest,2,100000,200000,5,2026-09-09T15:17:08.400205+00:00,1.2848132390000018,2000,2096,0.014663878013379872,1.2945189389865845,0.43151010340079665,0.8614445045823231,0.0015643310034647584,0.6176139976081033,0.20587314093549458,0.4109945155450015,29497.571239555313
4,100,40,S40_10_2,ppo_sampled,0,100001,200001,17,2026-09-09T15:17:09.734545+00:00,2.8260953130000104,2000,3775,0.03931902896147221,2.8457787960069254,1.0064194223377854,1.8364197588525712,0.002939614816568792,0.7538486876839537,0.26660117148020807,0.48646881029207184,27394.4535022824
4,100,40,S40_10_2,nearest,1,100001,200001,17,2026-09-09T15:17:12.595360+00:00,1.3021169550000025,2000,2096,0.014482859056442976,1.311740264063701,0.4361186675960198,0.874062197864987,0.001559398602694273,0.6258302786563459,0.20807188339504762,0.41701440737833345,30448.55101851425
4,100,40,S40_10_2,random,2,100001,200001,17,2026-09-09T15:17:13.922156+00:00,2.3868252299999995,2000,3708,0.014549843966960907,2.403884539962746,0.6060935810673982,1.7948854162823409,0.0029055426130071282,0.6482968015002012,0.16345565832454104,0.4840575556316993,26516.399496783488
4,100,40,S40_10_2,nearest,0,100002,200002,31,2026-09-09T15:17:16.365758+00:00,1.2892056419999989,2000,2096,0.03924589091911912,1.2997111990116537,0.42791777895763516,0.8702365828212351,0.0015568372327834368,0.6200912209025066,0.20415924568589464,0.4151892093612763,30398.941878004283
4,100,40,S40_10_2,random,1,100002,200002,31,2026-09-09T15:17:17.680511+00:00,2.3773036549999915,2000,3684,0.01449844695162028,2.3927374200429767,0.6044462028658018,1.7853795351693407,0.0029116820078343153,0.6494944136924475,0.16407334496900156,0.4846307098722423,26384.037305186434
4,100,40,S40_10_2,ppo_sampled,2,100002,200002,31,2026-09-09T15:17:20.088311+00:00,2.801472005000022,2000,3740,0.014535628026351333,2.8219076270470396,1.002315443009138,1.816701882169582,0.0028903018683195114,0.7545207558949304,0.26799878155324547,0.4857491663555032,27934.91094932422
4,100,40,S40_10_2,random,0,100003,200003,30,2026-09-09T15:17:22.949317+00:00,2.373893506999991,2000,3683,0.038626368972472847,2.3916411430109292,0.6045824837638065,1.7841463348595425,0.0029123243875801563,0.6493731042657966,0.1641548964875934,0.4844274599129901,26903.312493295794
4,100,40,S40_10_2,ppo_sampled,1,100003,200003,30,2026-09-09T15:17:25.356212+00:00,2.7865669280000134,2000,3733,0.014677783939987421,2.805740959942341,1.0020022729877383,1.8008479955606163,0.0028906913939863443,0.7516048647046185,0.2684174318209853,0.48241307140654066,27692.466861446235
4,100,40,S40_10_2,nearest,2,100003,200003,30,2026-09-09T15:17:28.176932+00:00,1.2834170570000083,2000,2096,0.014485243009403348,1.291672619059682,0.4307021306594834,0.8594239302910864,0.001546558109112084,0.6162560205437414,0.20548765775738712,0.4100305010930756,29974.060342833935
4,100,40,S40_10_2,ppo_sampled,0,100004,200004,18,2026-09-09T15:17:29.507722+00:00,2.8191690419999986,2000,3746,0.03851047204807401,2.842767267022282,1.0027176523581147,1.837133736582473,0.0029158780816942453,0.7588807439995413,0.26767689598454747,0.4904254502355774,27348.74818492431
4,100,40,S40_10_2,nearest,1,100004,200004,18,2026-09-09T15:17:32.365767+00:00,1.3189272060000121,2000,2096,0.014726446010172367,1.3280968680046499,0.4416599018732086,0.8848893789108843,0.001547587220557034,0.6336340019106154,0.21071560203874456,0.4221800471903074,30688.864668749044
4,100,40,S40_10_2,random,2,100004,200004,18,2026-09-09T15:17:33.708865+00:00,2.396663251999996,2000,3689,0.01451126195024699,2.4125539530068636,0.6057253079488873,1.8039801185950637,0.0028485264629125595,0.6539858913003154,0.1641976980072885,0.48901602564246777,26307.184610285938
5,500,5,S05_1_100,ppo_sampled,0,100000,200000,5,2026-09-09T15:18:02.680382+00:00,9.780115821999999,10000,16962,0.06431831500958651,9.847118941950612,3.1201316146180034,6.713696772232652,0.013290555099956691,0.5805399682791305,0.18394833242648292,0.3958080870317564,139260.71471051595
5,500,5,S05_1_100,nearest,1,100000,200000,5,2026-09-09T15:18:12.591621+00:00,6.0622897909999836,10000,10096,0.06357731495518237,6.107133859070018,2.323078475892544,3.7766764409607276,0.007378942216746509,0.6049062855655724,0.23009889816685258,0.37407650960387556,131272.48635390348
5,500,5,S05_1_100,random,2,100000,200000,5,2026-09-09T15:18:18.762096+00:00,9.338773787000008,10000,16866,0.06281497201416641,9.402947420021519,2.7158976959763095,6.674205317511223,0.01284440653398633,0.5575090371173674,0.16102796727002902,0.39571951366721353,136264.71782977815
5,500,5,S05_1_100,nearest,0,100001,200001,17,2026-09-09T15:18:28.329903+00:00,6.0700900890000185,10000,10096,0.16430884902365506,6.1142598380101845,2.32514354318846,3.7817068836884573,0.007409411133266985,0.6056121075683621,0.2303034412825337,0.3745747705713607,129263.60442115592
5,500,5,S05_1_100,random,1,100001,200001,17,2026-09-09T15:18:34.508892+00:00,9.419021286000003,10000,17085,0.06412638095207512,9.48308066802565,2.727948999265209,6.741907614981756,0.01322405377868563,0.555053009542034,0.15966924198216031,0.39460975212067634,140999.019595006
5,500,5,S05_1_100,ppo_sampled,2,100001,200001,17,2026-09-09T15:18:44.056698+00:00,9.820969585,10000,17100,0.06420180306304246,9.888143665972166,3.1167327080620453,6.75832029839512,0.01309065951500088,0.5782540155539279,0.18226507064690323,0.39522340926287247,143100.93899168563
5,500,5,S05_1_100,random,0,100002,200002,31,2026-09-09T15:18:54.084142+00:00,9.43465425299999,10000,17179,0.1387196679133922,9.500574473990127,2.737752554821782,6.749628729885444,0.013193189282901585,0.5530341972169583,0.15936623521868454,0.3928999784554074,146362.62443726233
5,500,5,S05_1_100,ppo_sampled,1,100002,200002,31,2026-09-09T15:19:03.648892+00:00,9.825120545999994,10000,17164,0.06361730699427426,9.888174123945646,3.1070171662140638,6.7680188089143485,0.013138148817233741,0.5760996343478004,0.18101941075588812,0.3943147756300599,146994.50259471973
5,500,5,S05_1_100,nearest,2,100002,200002,31,2026-09-09T15:19:13.601152+00:00,6.0674817750000045,10000,10096,0.06347218493465334,6.112315541016869,2.3240967139136046,3.7807812857208773,0.0074375413823872805,0.6054195266458864,0.2301997537553095,0.374483090899453,128732.75561485901
5,500,5,S05_1_100,ppo_sampled,0,100003,200003,30,2026-09-09T15:19:19.867307+00:00,9.805583133999988,10000,17133,0.1532895879354328,9.87291776202619,3.107365060597658,6.75254423788283,0.013008463545702398,0.5762515474246303,0.18136724803581733,0.39412503577206737,146278.64700000783
5,500,5,S05_1_100,nearest,1,100003,200003,30,2026-09-09T15:19:29.804900+00:00,6.081765897000025,10000,10096,0.06412724405527115,6.121904653962702,2.343964513624087,3.7705486831255257,0.00739145721308887,0.6063693199249902,0.23216764199921622,0.37346956053145064,131155.49024078564
5,500,5,S05_1_100,random,2,100003,200003,30,2026-09-09T15:19:35.991501+00:00,9.45862761799998,10000,17121,0.06412390794139355,9.51913069805596,2.7464952368754894,6.759515048586763,0.013120412593707442,0.555991513232636,0.16041675351179777,0.39480842524307946,145595.85743037512
5,500,5,S05_1_100,nearest,0,100004,200004,18,2026-09-09T15:19:45.746244+00:00,6.0809428299999695,10000,10096,0.23499884398188442,6.121760393958539,2.333483362221159,3.7808459327789024,0.007431098958477378,0.6063550310973196,0.23112949308846661,0.3744894941342019,133967.38771458526
5,500,5,S05_1_100,random,1,100004,200004,18,2026-09-09T15:19:51.931951+00:00,9.486230196000008,10000,17128,0.06341092998627573,9.547631221008487,2.7542764372192323,6.7803404070436954,0.013014376745559275,0.557428259050005,0.16080549026268287,0.3958629382907342,142264.08407413136
5,500,5,S05_1_100,ppo_sampled,2,100004,200004,18,2026-09-09T15:20:01.544399+00:00,9.855118483000012,10000,17127,0.06423209002241492,9.920052099972963,3.130538444733247,6.776353509281762,0.013160145957954228,0.5792054708923317,0.18278381764075713,0.39565326731370126,143891.8787505202
6,500,10,S10_2_50,nearest,0,100000,200000,5,2026-09-09T15:20:39.827571+00:00,6.367410584999959,10000,10096,0.06443183403462172,6.410268874955364,2.453489608131349,3.949064936605282,0.007714330218732357,0.6349315446667357,0.24301600714454724,0.3911514398380826,146373.82292740355
6,500,10,S10_2_50,random,1,100000,200000,5,2026-09-09T15:20:46.301790+00:00,10.099066977000007,10000,17193,0.06336469203233719,10.164861764060333,2.8582019407767802,7.293105276185088,0.013554547098465264,0.5912209482964191,0.1662421881449881,0.42419038423690386,141668.18750748943
6,500,10,S10_2_50,ppo_sampled,2,100000,200000,5,2026-09-09T15:20:56.530807+00:00,10.716457122999998,10000,17254,0.06360018404666334,10.787563272984698,3.381087352754548,7.3929701403249055,0.013505779905244708,0.6252210080552161,0.19595962401498482,0.4284786217876959,142552.94756897463
6,500,10,S10_2_50,random,0,100001,200001,17,2026-09-09T15:21:07.407346+00:00,10.226370981999992,10000,17341,0.0884435469051823,10.2943762029754,2.878447284689173,7.402291758800857,0.01363715948536992,0.5936437462069892,0.16599084739571957,0.42686648744598676,143752.4250462371
6,500,10,S10_2_50,ppo_sampled,1,100001,200001,17,2026-09-09T15:21:17.766196+00:00,10.723563968000008,10000,17357,0.06386751495301723,10.793450527009554,3.354075810406357,7.425921214628033,0.013453501975163817,0.6218500044368009,0.19324052603597147,0.4278343731421348,145903.1370187114
6,500,10,S10_2_50,nearest,2,100001,200001,17,2026-09-09T15:21:28.623770+00:00,6.377346756999998,10000,10096,0.06361378903966397,6.419184423983097,2.4406449840171263,3.9710153569467366,0.00752408301923424,0.6358146220268519,0.24174375832182313,0.39332560984020765,150649.2895884716
6,500,10,S10_2_50,ppo_sampled,0,100002,200002,31,2026-09-09T15:21:35.132442+00:00,10.813305475999982,10000,17447,0.08896514098159969,10.882476339000277,3.4038892932003364,7.464936375734396,0.013650670065544546,0.6237448466212115,0.19509883035480807,0.42786360839883053,149406.85943215454
6,500,10,S10_2_50,nearest,1,100002,200002,31,2026-09-09T15:21:46.080030+00:00,6.3850787640000135,10000,10096,0.06457754503935575,6.428103643003851,2.4316709745908156,3.988875639392063,0.00755702902097255,0.6366980628965779,0.2408548905101838,0.39509465524881765,154785.1947742757
6,500,10,S10_2_50,random,2,100002,200002,31,2026-09-09T15:21:52.572914+00:00,10.178977664000001,10000,17421,0.0641810109373182,10.247020800947212,2.8760911020217463,7.357090679812245,0.013839019113220274,0.5881993456717302,0.16509334148566365,0.42231161700317116,148693.71589963543
6,500,10,S10_2_50,nearest,0,100003,200003,30,2026-09-09T15:22:02.908059+00:00,6.426413413999967,10000,10096,0.08755417400971055,6.467767023015767,2.4614802044816315,3.9986839410848916,0.007602877449244261,0.6406266861148739,0.24380746874818063,0.39606615898225944,152899.39908116916
6,500,10,S10_2_50,random,1,100003,200003,30,2026-09-09T15:22:09.441145+00:00,10.157191194999996,10000,17348,0.06477101694326848,10.226377829094417,2.863130518933758,7.349672658368945,0.013574651791714132,0.5894845416817165,0.1650409568211758,0.4236610939802251,147667.4643875038
6,500,10,S10_2_50,ppo_sampled,2,100003,200003,30,2026-09-09T15:22:19.731651+00:00,10.754074043000003,10000,17399,0.06356556597165763,10.824112460017204,3.3876707423478365,7.422954741050489,0.013486976618878543,0.6221111822528423,0.19470491076198843,0.42663111334274895,148590.13832014406
6,500,10,S10_2_50,random,0,100004,200004,18,2026-09-09T15:22:30.644268+00:00,10.165724165999961,10000,17307,0.08785554009955376,10.231594687094912,2.868581346469,7.349419990670867,0.013593349955044687,0.5911824514413192,0.16574688544918242,0.4246501410221799,144645.8987833273
6,500,10,S10_2_50,ppo_sampled,1,100004,200004,18,2026-09-09T15:22:40.940230+00:00,10.771183976999964,10000,17397,0.06376747495960444,10.842265895102173,3.3888933992711827,7.439881517319009,0.013490978511981666,0.623226182393641,0.1947975742525253,0.4276531308454911,146773.9910555736
6,500,10,S10_2_50,nearest,2,100004,200004,18,2026-09-09T15:22:51.845983+00:00,6.395734408999999,10000,10096,0.06297471688594669,6.43534541700501,2.4316270838025957,3.9960745035205036,0.0076438296819105744,0.6374153542992284,0.24085054316586724,0.39580769646597697,151617.160614859
7,500,20,S20_5_20,random,0,100000,200000,5,2026-09-09T15:23:30.669402+00:00,11.420261223000011,10000,18034,0.060705440933816135,11.494010046939366,2.9552496522665024,8.524910075240768,0.013850319432094693,0.6373522261805127,0.16387100212190875,0.4727132125563252,144925.5806902001
7,500,20,S20_5_20,ppo_sampled,1,100000,200000,5,2026-09-09T15:23:42.224610+00:00,12.534081055000001,10000,18220,0.06076016300357878,12.622444252949208,3.8241315585328266,8.78400143131148,0.014311263104900718,0.6927795967590125,0.2098864741236458,0.48210765265156313,147453.5462092274
7,500,20,S20_5_20,nearest,2,100000,200000,5,2026-09-09T15:23:54.912951+00:00,6.767235656000025,10000,10096,0.06539345404598862,6.812378351925872,2.5115750047843903,4.293177342158742,0.007626004982739687,0.6747601378690444,0.24876931505392139,0.42523547366865516,160947.65239976082
7,500,20,S20_5_20,ppo_sampled,0,100001,200001,17,2026-09-09T15:24:01.814628+00:00,12.646503453999912,10000,18294,0.08872510900255293,12.723100092029199,3.882531967945397,8.826432463247329,0.014135660836473107,0.6954793971809992,0.21222980036872183,0.4824769029871722,153212.37029398134
7,500,20,S20_5_20,nearest,1,100001,200001,17,2026-09-09T15:24:14.602358+00:00,6.758847058000015,10000,10096,0.06403179001063108,6.802498369012028,2.483966067666188,4.310991203645244,0.007541097700595856,0.6737815341731407,0.24603467389720562,0.42699992112175555,162256.80333935795
7,500,20,S20_5_20,random,2,100001,200001,17,2026-09-09T15:24:21.469229+00:00,11.668640730999982,10000,18295,0.0638223069254309,11.740099366055802,3.025578727014363,8.700401769136079,0.014118869905360043,0.6417108153077782,0.16537735594503214,0.4755617255608679,150527.4101715628
7,500,20,S20_5_20,nearest,0,100002,200002,31,2026-09-09T15:24:33.298445+00:00,6.744682632999911,10000,10096,0.08854866796173155,6.78597480407916,2.503769239410758,4.274703979026526,0.007501585641875863,0.6721448894690135,0.24799616079742057,0.4234057031523897,164120.97988463702
7,500,20,S20_5_20,random,1,100002,200002,31,2026-09-09T15:24:40.149300+00:00,11.519785309999975,10000,18117,0.06431322800926864,11.591007510083728,2.991683087660931,8.584763388265856,0.014561034156940877,0.6397862510395611,0.16513126277313744,0.4738512661183339,152111.3103509964
7,500,20,S20_5_20,ppo_sampled,2,100002,200002,31,2026-09-09T15:24:51.804314+00:00,12.588076741000009,10000,18262,0.06341341906227171,12.66628610889893,3.867752991965972,8.784541900386102,0.013991216546855867,0.6935870172433978,0.2117924100298966,0.48102846897306445,153436.59523904946
7,500,20,S20_5_20,random,0,100003,200003,30,2026-09-09T15:25:04.558755+00:00,11.61081629399996,10000,18168,0.08752970502246171,11.679862031014636,3.013860600651242,8.651699718204327,0.014301712159067392,0.6428810012667677,0.16588840822607012,0.4762054006056983,151046.1117948043
7,500,20,S20_5_20,ppo_sampled,1,100003,200003,30,2026-09-09T15:25:16.302601+00:00,12.62318940900002,10000,18321,0.06344102101866156,12.70530684303958,3.873032527626492,8.818170418497175,0.014103896915912628,0.6934832619965929,0.21139853324744784,0.48131490740118854,154220.54267016624
7,500,20,S20_5_20,nearest,2,100003,200003,30,2026-09-09T15:25:29.072333+00:00,6.783040311000036,10000,10096,0.06381916906684637,6.826313065015711,2.4961573616601527,4.322617746074684,0.007537957280874252,0.6761403590546465,0.24724221094098184,0.4281515200153213,162849.45634414582
7,500,20,S20_5_20,ppo_sampled,0,100004,200004,18,2026-09-09T15:25:35.986485+00:00,12.642412030999935,10000,18345,0.08723690593615174,12.720950386021286,3.866327287396416,8.84039227978792,0.014230818836949766,0.6934287482159327,0.21075646156426361,0.4818965538178207,152594.36471514695
7,500,20,S20_5_20,nearest,1,100004,200004,18,2026-09-09T15:25:48.771952+00:00,6.815563303999966,10000,10096,0.06392733298707753,6.85811517899856,2.5097968401387334,4.3407242000103,0.007594138849526644,0.679290330724897,0.24859318939567485,0.42994494849547343,164622.24327302267
7,500,20,S20_5_20,random,2,100004,200004,18,2026-09-09T15:25:55.694808+00:00,11.652400107000062,10000,18129,0.06422342592850327,11.724187123007141,3.0196840558201075,8.690484564518556,0.014018502668477595,0.6467089813562326,0.16656649874897167,0.4793692186286368,150468.35400177294
8,500,40,S40_10_10,ppo_sampled,0,100000,200000,5,2026-09-09T15:26:42.264983+00:00,14.27260297600003,10000,18540,0.06331260898150504,14.37417597300373,4.8533538113115355,9.505523192114197,0.015298969577997923,0.7753061474112044,0.261777443975811,0.5127035162952641,154819.6434032299
8,500,40,S40_10_10,nearest,1,100000,200000,5,2026-09-09T15:26:56.706550+00:00,7.0853414890000295,10000,10096,0.06372251699212939,7.139557040994987,2.566709969076328,4.565198023454286,0.007649048464372754,0.7071669018418173,0.25423038520962044,0.4521788850489586,165809.88379091982
8,500,40,S40_10_10,random,2,100000,200000,5,2026-09-09T15:27:03.911035+00:00,12.462261538000007,10000,18241,0.06439479789696634,12.551092374953441,3.203786105150357,9.332633763202466,0.014672506600618362,0.6880704114332241,0.1756365388493151,0.5116295029440527,148641.99816496248
